"","Date","Time","Tag.ID","Species","Lat","Lon","Signal","Receiver","timestamp.EDT","timestamp","ID"
"390",2023-09-20,"07:48","342","MAWA",45.43083,-73.93867,"208","New",2023-09-20 07:48:00,2023-09-20 11:48:00,"MAWA342"
"391",2023-09-20,"08:22","344","MAWA",45.43176,-73.93995,"202","New",2023-09-20 08:22:00,2023-09-20 12:22:00,"MAWA344"
"392",2023-09-20,"08:27","334","MAWA",45.4321,-73.9404,"209","New",2023-09-20 08:27:00,2023-09-20 12:27:00,"MAWA334"
"393",2023-09-20,"08:39","345","MAWA",45.43256,-73.93935,"205","New",2023-09-20 08:39:00,2023-09-20 12:39:00,"MAWA345"
"394",2023-09-20,"08:43","346","MAWA",45.43178,-73.94012,"209","New",2023-09-20 08:43:00,2023-09-20 12:43:00,"MAWA346"
"395",2023-09-20,"09:46","338","MAWA",45.43,-73.94044,"215","New",2023-09-20 09:46:00,2023-09-20 13:46:00,"MAWA338"
"396",2023-09-20,"10:03","340","MAWA",45.43062,-73.93919,"205","New",2023-09-20 10:03:00,2023-09-20 14:03:00,"MAWA340"
"397",2023-09-21,"06:56","340","MAWA",45.43018,-73.93835,"225","New",2023-09-21 06:56:00,2023-09-21 10:56:00,"MAWA340"
"398",2023-09-21,"07:03","346","MAWA",45.43167,-73.93977,"206","New",2023-09-21 07:03:00,2023-09-21 11:03:00,"MAWA346"
"399",2023-09-21,"07:31","342","MAWA",45.43172,-73.93969,"243","New",2023-09-21 07:31:00,2023-09-21 11:31:00,"MAWA342"
"400",2023-09-21,"07:39","336","MAWA",45.42857,-73.93533,"149","Old",2023-09-21 07:39:00,2023-09-21 11:39:00,"MAWA336"
"401",2023-09-21,"07:45","348","MAWA",45.42956,-73.93737,"150","Old",2023-09-21 07:45:00,2023-09-21 11:45:00,"MAWA348"
"402",2023-09-21,"08:32","331","MAWA",45.42632,-73.93991,"215","New",2023-09-21 08:32:00,2023-09-21 12:32:00,"MAWA331"
"403",2023-09-21,"08:44","349","MAWA",45.43441,-73.93789,"194","Old",2023-09-21 08:44:00,2023-09-21 12:44:00,"MAWA349"
"404",2023-09-21,"08:47","339","MAWA",45.43098,-73.93906,"206","New",2023-09-21 08:47:00,2023-09-21 12:47:00,"MAWA339"
"405",2023-09-21,"08:47","344","MAWA",45.43221,-73.94025,"203","New",2023-09-21 08:47:00,2023-09-21 12:47:00,"MAWA344"
"406",2023-09-21,"09:02","334","MAWA",45.43218,-73.94024,"207","New",2023-09-21 09:02:00,2023-09-21 13:02:00,"MAWA334"
"407",2023-09-21,"09:25","338","MAWA",45.43006,-73.94122,"215","New",2023-09-21 09:25:00,2023-09-21 13:25:00,"MAWA338"
"408",2023-09-21,"10:14","345","MAWA",45.43176,-73.94005,"152","Old",2023-09-21 10:14:00,2023-09-21 14:14:00,"MAWA345"
"409",2023-09-22,"07:53","342","MAWA",45.43056,-73.93853,"212","New",2023-09-22 07:53:00,2023-09-22 11:53:00,"MAWA342"
"410",2023-09-22,"08:13","345","MAWA",45.43173,-73.93977,"202","New",2023-09-22 08:13:00,2023-09-22 12:13:00,"MAWA345"
"411",2023-09-22,"08:26","334","MAWA",45.43208,-73.94036,"216","New",2023-09-22 08:26:00,2023-09-22 12:26:00,"MAWA334"
"412",2023-09-22,"08:50","346","MAWA",45.43169,-73.94054,"206","New",2023-09-22 08:50:00,2023-09-22 12:50:00,"MAWA346"
"413",2023-09-22,"08:58","344","MAWA",45.43171,-73.94033,"215","New",2023-09-22 08:58:00,2023-09-22 12:58:00,"MAWA344"
"414",2023-09-22,"12:40","331","MAWA",45.42662,-73.94038,"208","New",2023-09-22 12:40:00,2023-09-22 16:40:00,"MAWA331"
"415",2023-09-22,"13:08","348","MAWA",45.42967,-73.93964,"211","New",2023-09-22 13:08:00,2023-09-22 17:08:00,"MAWA348"
"416",2023-09-23,"08:43","334","MAWA",45.43212,-73.94019,"217","New",2023-09-23 08:43:00,2023-09-23 12:43:00,"MAWA334"
"417",2023-09-23,"08:47","342","MAWA",45.4308,-73.93868,"218","New",2023-09-23 08:47:00,2023-09-23 12:47:00,"MAWA342"
"418",2023-09-23,"09:22","345","MAWA",45.43211,-73.94032,"225","New",2023-09-23 09:22:00,2023-09-23 13:22:00,"MAWA345"
"419",2023-09-23,"09:35","348","MAWA",45.42968,-73.93887,"209","New",2023-09-23 09:35:00,2023-09-23 13:35:00,"MAWA348"
"420",2023-09-23,"10:08","344","MAWA",45.43202,-73.93903,"241","New",2023-09-23 10:08:00,2023-09-23 14:08:00,"MAWA344"
"421",2023-09-23,"10:41","346","MAWA",45.43144,-73.94024,"204","New",2023-09-23 10:41:00,2023-09-23 14:41:00,"MAWA346"
"422",2023-09-24,"08:12","342","MAWA",45.43084,-73.93861,"223","New",2023-09-24 08:12:00,2023-09-24 12:12:00,"MAWA342"
"423",2023-09-24,"08:35","340","MAWA",45.43027,-73.93945,"209","New",2023-09-24 08:35:00,2023-09-24 12:35:00,"MAWA340"
"424",2023-09-24,"09:01","346","MAWA",45.43176,-73.94064,"216","New",2023-09-24 09:01:00,2023-09-24 13:01:00,"MAWA346"
"425",2023-09-24,"09:11","334","MAWA",45.43208,-73.94024,"214","New",2023-09-24 09:11:00,2023-09-24 13:11:00,"MAWA334"
"426",2023-09-24,"09:12","345","MAWA",45.43207,-73.94028,"221","New",2023-09-24 09:12:00,2023-09-24 13:12:00,"MAWA345"
"427",2023-09-25,"07:36","342","MAWA",45.43132,-73.93896,"237","New",2023-09-25 07:36:00,2023-09-25 11:36:00,"MAWA342"
"428",2023-09-25,"08:12","334","MAWA",45.43217,-73.94019,"209","New",2023-09-25 08:12:00,2023-09-25 12:12:00,"MAWA334"
"429",2023-09-25,"08:26","346","MAWA",45.43174,-73.94054,"235","New",2023-09-25 08:26:00,2023-09-25 12:26:00,"MAWA346"
"430",2023-09-25,"12:32","349","MAWA",45.438463,-73.934579,"206","New",2023-09-25 12:32:00,2023-09-25 16:32:00,"MAWA349"
"431",2023-09-26,"09:21","334","MAWA",45.4320709,-73.940522,"222","New",2023-09-26 09:21:00,2023-09-26 13:21:00,"MAWA334"
"432",2023-09-26,"10:13","342","MAWA",45.43038,-73.93942,"222","New",2023-09-26 10:13:00,2023-09-26 14:13:00,"MAWA342"
"433",2023-09-26,"11:07","329","MAWA",45.43554,-73.94426,"218","New",2023-09-26 11:07:00,2023-09-26 15:07:00,"MAWA329"
"434",2023-09-27,"07:38","342","MAWA",45.43097,-73.93862,"211","New",2023-09-27 07:38:00,2023-09-27 11:38:00,"MAWA342"
"435",2023-09-27,"08:33","329","MAWA",45.4356,-73.94416,"232","New",2023-09-27 08:33:00,2023-09-27 12:33:00,"MAWA329"
"436",2023-09-27,"09:05","334","MAWA",45.43208,-73.94028,"158","Old",2023-09-27 09:05:00,2023-09-27 13:05:00,"MAWA334"
"437",2023-09-28,"08:02","334","MAWA",45.43214,-73.94022,"212","New",2023-09-28 08:02:00,2023-09-28 12:02:00,"MAWA334"
"438",2023-09-28,"08:14","342","MAWA",45.4309,-73.93894,"215","New",2023-09-28 08:14:00,2023-09-28 12:14:00,"MAWA342"
"439",2023-09-28,"09:01","430","MYWA",45.42992,-73.93768,"216","New",2023-09-28 09:01:00,2023-09-28 13:01:00,"MYWA430"
"440",2023-09-29,"08:13","93","HETH",45.43155,-73.94056,"235","New",2023-09-29 08:13:00,2023-09-29 12:13:00,"HETH93"
"441",2023-09-29,"08:30","334","MAWA",45.43203,-73.94027,"214","New",2023-09-29 08:30:00,2023-09-29 12:30:00,"MAWA334"
"442",2023-09-29,"09:02","430","MYWA",45.43078,-73.9381,"202","New",2023-09-29 09:02:00,2023-09-29 13:02:00,"MYWA430"
"443",2023-09-29,"09:15","342","MAWA",45.43088,-73.93896,"209","New",2023-09-29 09:15:00,2023-09-29 13:15:00,"MAWA342"
"444",2023-09-29,"09:41","429","MYWA",45.43054,-73.93785,"215","New",2023-09-29 09:41:00,2023-09-29 13:41:00,"MYWA429"
"445",2023-09-30,"08:27","334","MAWA",45.43208,-73.94034,"222","New",2023-09-30 08:27:00,2023-09-30 12:27:00,"MAWA334"
"446",2023-09-30,"09:17","342","MAWA",45.43063,-73.93896,"205","New",2023-09-30 09:17:00,2023-09-30 13:17:00,"MAWA342"
"447",2023-09-30,"09:24","430","MYWA",45.43158,-73.93867,"207","New",2023-09-30 09:24:00,2023-09-30 13:24:00,"MYWA430"
"448",2023-09-30,"09:50","429","MYWA",45.42876,-73.93687,"244","New",2023-09-30 09:50:00,2023-09-30 13:50:00,"MYWA429"
"449",2023-10-01,"08:05","334","MAWA",45.43203,-73.94038,"224","New",2023-10-01 08:05:00,2023-10-01 12:05:00,"MAWA334"
"450",2023-10-01,"08:15","94","HETH",45.4323,-73.94032,"216","New",2023-10-01 08:15:00,2023-10-01 12:15:00,"HETH94"
"451",2023-10-01,"08:31","430","MYWA",45.43307,-73.93949,"209","New",2023-10-01 08:31:00,2023-10-01 12:31:00,"MYWA430"
"452",2023-10-01,"08:33","431","MYWA",45.43311,-73.93951,"211","New",2023-10-01 08:33:00,2023-10-01 12:33:00,"MYWA431"
"453",2023-10-01,"08:49","95","HETH",45.43181,-73.93892,"217","New",2023-10-01 08:49:00,2023-10-01 12:49:00,"HETH95"
"454",2023-10-01,"09:09","90","BHVI",45.4301,-73.94029,"211","New",2023-10-01 09:09:00,2023-10-01 13:09:00,"BHVI90"
"455",2023-10-01,"09:55","93","HETH",45.43088,-73.93894,"221","New",2023-10-01 09:55:00,2023-10-01 13:55:00,"HETH93"
"456",2023-10-01,"10:04","342","MAWA",45.43085,-73.93906,"201","New",2023-10-01 10:04:00,2023-10-01 14:04:00,"MAWA342"
"457",2023-10-01,"10:39","429","MYWA",45.42966,-73.9374,"209","New",2023-10-01 10:39:00,2023-10-01 14:39:00,"MYWA429"
"458",2023-10-02,"08:09","334","MAWA",45.43209,-73.94029,"202","New",2023-10-02 08:09:00,2023-10-02 12:09:00,"MAWA334"
"459",2023-10-02,"08:18","94","HETH",45.43224,-73.94039,"206","New",2023-10-02 08:18:00,2023-10-02 12:18:00,"HETH94"
"460",2023-10-02,"09:25","430","MYWA",45.43003,-73.93769,"206","New",2023-10-02 09:25:00,2023-10-02 13:25:00,"MYWA430"
"461",2023-10-02,"09:58","95","HETH",45.43141,-73.93904,"224","New",2023-10-02 09:58:00,2023-10-02 13:58:00,"HETH95"
"462",2023-10-02,"16:15","430","MYWA",45.43079,-73.93855,"218","New",2023-10-02 16:15:00,2023-10-02 20:15:00,"MYWA430"
"463",2023-10-03,"08:00","97","HETH",45.42952,-73.93946,"250","New",2023-10-03 08:00:00,2023-10-03 12:00:00,"HETH97"
"464",2023-10-03,"09:02","94","HETH",45.43217,-73.94044,"240","New",2023-10-03 09:02:00,2023-10-03 13:02:00,"HETH94"
"465",2023-10-03,"09:19","334","MAWA",45.43211,-73.94025,"217","New",2023-10-03 09:19:00,2023-10-03 13:19:00,"MAWA334"
"466",2023-10-03,"10:06","96","HETH",45.42934,-73.93754,"230","New",2023-10-03 10:06:00,2023-10-03 14:06:00,"HETH96"
"467",2023-10-03,"10:22","95","HETH",45.43164,-73.93904,"234","New",2023-10-03 10:22:00,2023-10-03 14:22:00,"HETH95"
"468",2023-10-04,"07:28","97","HETH",45.43165,-73.93917,"210","New",2023-10-04 07:28:00,2023-10-04 11:28:00,"HETH97"
"469",2023-10-04,"07:38","94","HETH",45.43196,-73.94044,"209","New",2023-10-04 07:38:00,2023-10-04 11:38:00,"HETH94"
"470",2023-10-04,"08:00","93","HETH",45.43192,-73.94026,"219","New",2023-10-04 08:00:00,2023-10-04 12:00:00,"HETH93"
"471",2023-10-04,"08:00","334","MAWA",45.43192,-73.94026,"206","New",2023-10-04 08:00:00,2023-10-04 12:00:00,"MAWA334"
"472",2023-10-04,"08:55","91","BHVI",45.43172,-73.93981,"220","New",2023-10-04 08:55:00,2023-10-04 12:55:00,"BHVI91"
"473",2023-10-04,"09:06","95","HETH",45.43147,-73.93901,"206","New",2023-10-04 09:06:00,2023-10-04 13:06:00,"HETH95"
"474",2023-10-04,"10:13","96","HETH",45.42952,-73.93732,"213","New",2023-10-04 10:13:00,2023-10-04 14:13:00,"HETH96"
"475",2023-10-04,"10:18","337","MAWA",45.43011,-73.94012,"211","New",2023-10-04 10:18:00,2023-10-04 14:18:00,"MAWA337"
"476",2023-10-04,"10:30","90","BHVI",45.43005,-73.94042,"222","New",2023-10-04 10:30:00,2023-10-04 14:30:00,"BHVI90"
"477",2023-10-05,"07:00","91","BHVI",45.43092,-73.93919,"207","New",2023-10-05 07:00:00,2023-10-05 11:00:00,"BHVI91"
"478",2023-10-05,"07:20","430","MYWA",45.43074,-73.93796,"224","New",2023-10-05 07:20:00,2023-10-05 11:20:00,"MYWA430"
"479",2023-10-05,"07:40","95","HETH",45.4317,-73.93958,"220","New",2023-10-05 07:40:00,2023-10-05 11:40:00,"HETH95"
"480",2023-10-05,"07:50","94","HETH",45.43224,-73.94033,"230","New",2023-10-05 07:50:00,2023-10-05 11:50:00,"HETH94"
"481",2023-10-05,"08:00","334","MAWA",45.43218,-73.94033,"218","New",2023-10-05 08:00:00,2023-10-05 12:00:00,"MAWA334"
"482",2023-10-05,"08:20","433","MYWA",45.43255,-73.93929,"232","New",2023-10-05 08:20:00,2023-10-05 12:20:00,"MYWA433"
"483",2023-10-05,"09:16","96","HETH",45.4295,-73.93759,"240","New",2023-10-05 09:16:00,2023-10-05 13:16:00,"HETH96"
"484",2023-10-05,"09:16","100","HETH",45.4295,-73.93759,"232","New",2023-10-05 09:16:00,2023-10-05 13:16:00,"HETH100"
"485",2023-10-05,"10:00","90","BHVI",45.42721,-73.93863,"227","New",2023-10-05 10:00:00,2023-10-05 14:00:00,"BHVI90"
"486",2023-10-06,"09:52","91","BHVI",45.43114,-73.93897,"224","New",2023-10-06 09:52:00,2023-10-06 13:52:00,"BHVI91"
"487",2023-10-06,"10:06","94","HETH",45.43221,-73.94022,"231","New",2023-10-06 10:06:00,2023-10-06 14:06:00,"HETH94"
"488",2023-10-06,"10:17","334","MAWA",45.43213,-73.94025,"226","New",2023-10-06 10:17:00,2023-10-06 14:17:00,"MAWA334"
"489",2023-10-06,"11:44","96","HETH",45.42944,-73.93754,"217","New",2023-10-06 11:44:00,2023-10-06 15:44:00,"HETH96"
"490",2023-10-06,"11:50","100","HETH",45.42948,-73.93759,"211","New",2023-10-06 11:50:00,2023-10-06 15:50:00,"HETH100"
"491",2023-10-06,"11:58","434","MYWA",45.4295,-73.9373,"205","New",2023-10-06 11:58:00,2023-10-06 15:58:00,"MYWA434"
"492",2023-10-06,"12:30","97","HETH",45.43288,-73.93964,"240","New",2023-10-06 12:30:00,2023-10-06 16:30:00,"HETH97"
"493",2023-10-06,"13:30","430","MYWA",45.43071,-73.93864,"210","New",2023-10-06 13:30:00,2023-10-06 17:30:00,"MYWA430"
"494",2023-10-06,"13:53","337","MAWA",45.4293,-73.93916,"223","New",2023-10-06 13:53:00,2023-10-06 17:53:00,"MAWA337"
"495",2023-10-06,"14:00","329-2","MAWA",45.439768,-73.944488,"222","New",2023-10-06 14:00:00,2023-10-06 18:00:00,"MAWA329-2"
"496",2023-10-06,"14:57","93","HETH",45.43073,-73.94199,"203","New",2023-10-06 14:57:00,2023-10-06 18:57:00,"HETH93"
"497",2023-10-06,"15:14","90","BHVI",45.42709,-73.93906,"207","New",2023-10-06 15:14:00,2023-10-06 19:14:00,"BHVI90"
"498",2023-10-06,"16:43","433","MYWA",45.43066,-73.93901,"225","New",2023-10-06 16:43:00,2023-10-06 20:43:00,"MYWA433"
"499",2023-10-08,"09:58","91","BHVI",45.43297,-73.93957,"230","New",2023-10-08 09:58:00,2023-10-08 13:58:00,"BHVI91"
"500",2023-10-08,"10:16","433","MYWA",45.43261,-73.93929,"221","New",2023-10-08 10:16:00,2023-10-08 14:16:00,"MYWA433"
"501",2023-10-08,"10:27","431","MYWA",45.43302,-73.93943,"210","New",2023-10-08 10:27:00,2023-10-08 14:27:00,"MYWA431"
"502",2023-10-08,"10:28","434","MYWA",45.43299,-73.93946,"201","New",2023-10-08 10:28:00,2023-10-08 14:28:00,"MYWA434"
"503",2023-10-08,"10:39","94","HETH",45.43218,-73.94038,"235","New",2023-10-08 10:39:00,2023-10-08 14:39:00,"HETH94"
"504",2023-10-08,"10:45","334","MAWA",45.4322,-73.9404,"215","New",2023-10-08 10:45:00,2023-10-08 14:45:00,"MAWA334"
"505",2023-10-08,"11:10","90","BHVI",45.42991,-73.94057,"209","New",2023-10-08 11:10:00,2023-10-08 15:10:00,"BHVI90"
"506",2023-10-08,"11:18","100","HETH",45.43007,-73.94019,"207","New",2023-10-08 11:18:00,2023-10-08 15:18:00,"HETH100"
"507",2023-10-08,"11:40","96","HETH",45.42945,-73.93804,"225","New",2023-10-08 11:40:00,2023-10-08 15:40:00,"HETH96"
"508",2023-10-08,"12:08","430","MYWA",45.43071,-73.93807,"220","New",2023-10-08 12:08:00,2023-10-08 16:08:00,"MYWA430"
"509",2023-10-08,"12:36","93","HETH",45.43093,-73.939,"209","New",2023-10-08 12:36:00,2023-10-08 16:36:00,"HETH93"
"510",2023-10-08,"12:44","337","MAWA",45.43005,-73.94041,"218","New",2023-10-08 12:44:00,2023-10-08 16:44:00,"MAWA337"
"511",2023-10-09,"12:06","100","HETH",45.42929,-73.93741,"227","New",2023-10-09 12:06:00,2023-10-09 16:06:00,"HETH100"
"512",2023-10-09,"13:36","94","HETH",45.4318,-73.94014,"226","New",2023-10-09 13:36:00,2023-10-09 17:36:00,"HETH94"
"513",2023-10-09,"13:48","334","MAWA",45.43196,-73.94029,"207","New",2023-10-09 13:48:00,2023-10-09 17:48:00,"MAWA334"
"514",2023-10-10,"10:46","94","HETH",45.43274,-73.94047,"245","New",2023-10-10 10:46:00,2023-10-10 14:46:00,"HETH94"
"515",2023-10-10,"11:30","101","HETH",45.42926,-73.93919,"206","New",2023-10-10 11:30:00,2023-10-10 15:30:00,"HETH101"
"516",2023-10-10,"11:41","429","MYWA",45.43231,-73.93658,"231","New",2023-10-10 11:41:00,2023-10-10 15:41:00,"MYWA429"
"517",2023-10-10,"11:41","440","MYWA",45.43229,-73.93652,"240","New",2023-10-10 11:41:00,2023-10-10 15:41:00,"MYWA440"
"518",2023-10-10,"11:54","100","HETH",45.42937,-73.93729,"230","New",2023-10-10 11:54:00,2023-10-10 15:54:00,"HETH100"
"519",2023-10-10,"12:19","96","HETH",45.42995,-73.93826,"219","New",2023-10-10 12:19:00,2023-10-10 16:19:00,"HETH96"
"520",2023-10-10,"13:44","91","BHVI",45.43263,-73.93938,"206","New",2023-10-10 13:44:00,2023-10-10 17:44:00,"BHVI91"
"521",2023-10-10,"14:28","90","BHVI",45.42838,-73.93935,"215","New",2023-10-10 14:28:00,2023-10-10 18:28:00,"BHVI90"
"522",2023-10-11,"09:08","100","HETH",45.42913,-73.93735,"202","New",2023-10-11 09:08:00,2023-10-11 13:08:00,"HETH100"
"523",2023-10-11,"09:19","96","HETH",45.42946,-73.93735,"208","New",2023-10-11 09:19:00,2023-10-11 13:19:00,"HETH96"
"524",2023-10-11,"10:24","94","HETH",45.43179,-73.93982,"211","New",2023-10-11 10:24:00,2023-10-11 14:24:00,"HETH94"
"525",2023-10-11,"10:25","442","MYWA",45.43093,-73.93896,"246","New",2023-10-11 10:25:00,2023-10-11 14:25:00,"MYWA442"
"526",2023-10-11,"10:41","91","BHVI",45.4306,-73.93914,"210","New",2023-10-11 10:41:00,2023-10-11 14:41:00,"BHVI91"
"527",2023-10-11,"10:49","68","BHVI",45.43229,-73.94014,"203","New",2023-10-11 10:49:00,2023-10-11 14:49:00,"BHVI68"
"528",2023-10-11,"11:07","434","MYWA",45.43005,-73.93776,"201","New",2023-10-11 11:07:00,2023-10-11 15:07:00,"MYWA434"
"529",2023-10-11,"11:09","432","MYWA",45.43005,-73.93771,"229","New",2023-10-11 11:09:00,2023-10-11 15:09:00,"MYWA432"
"530",2023-10-11,"11:20","430","MYWA",45.43076,-73.93803,"218","New",2023-10-11 11:20:00,2023-10-11 15:20:00,"MYWA430"
"531",2023-10-11,"11:35","93","HETH",45.43026,-73.93978,"210","New",2023-10-11 11:35:00,2023-10-11 15:35:00,"HETH93"
"532",2023-10-11,"11:50","102","HETH",45.42953,-73.93738,"211","New",2023-10-11 11:50:00,2023-10-11 15:50:00,"HETH102"
"533",2023-10-11,"11:53","95","HETH",45.43312,-73.93953,"250","New",2023-10-11 11:53:00,2023-10-11 15:53:00,"HETH95"
"534",2023-10-11,"12:00","431","MYWA",45.42919,-73.93504,"210","New",2023-10-11 12:00:00,2023-10-11 16:00:00,"MYWA431"
"535",2023-10-12,"08:13","68","BHVI",45.42991,-73.94057,"212","New",2023-10-12 08:13:00,2023-10-12 12:13:00,"BHVI68"
"536",2023-10-12,"08:30","91","BHVI",45.43071,-73.93928,"220","New",2023-10-12 08:30:00,2023-10-12 12:30:00,"BHVI91"
"537",2023-10-12,"08:41","101","HETH",45.42963,-73.93955,"201","New",2023-10-12 08:41:00,2023-10-12 12:41:00,"HETH101"
"538",2023-10-12,"08:59","93","HETH",45.43032,-73.93969,"214","New",2023-10-12 08:59:00,2023-10-12 12:59:00,"HETH93"
"539",2023-10-12,"09:17","439","MYWA",45.43007,-73.93757,"210","New",2023-10-12 09:17:00,2023-10-12 13:17:00,"MYWA439"
"540",2023-10-12,"09:25","96","HETH",45.42998,-73.93771,"216","New",2023-10-12 09:25:00,2023-10-12 13:25:00,"HETH96"
"541",2023-10-12,"09:25","100","HETH",45.42995,-73.93774,"214","New",2023-10-12 09:25:00,2023-10-12 13:25:00,"HETH100"
"542",2023-10-12,"09:30","102","HETH",45.42979,-73.9376,"221","New",2023-10-12 09:30:00,2023-10-12 13:30:00,"HETH102"
"543",2023-10-12,"09:51","94","HETH",45.43193,-73.94025,"235","New",2023-10-12 09:51:00,2023-10-12 13:51:00,"HETH94"
"544",2023-10-12,"10:51","90","BHVI",45.42941,-73.93921,"210","New",2023-10-12 10:51:00,2023-10-12 14:51:00,"BHVI90"
"545",2023-10-12,"11:42","442","MYWA",45.43411,-73.93804,"239","New",2023-10-12 11:42:00,2023-10-12 15:42:00,"MYWA442"
"546",2023-10-12,"13:14","440","MYWA",45.43276,-73.93686,"220","New",2023-10-12 13:14:00,2023-10-12 17:14:00,"MYWA440"
"547",2023-10-12,"13:24","429","MYWA",45.43172,-73.93616,"218","New",2023-10-12 13:24:00,2023-10-12 17:24:00,"MYWA429"
"548",2023-10-12,"14:19","443","MYWA",45.4284,-73.93427,"244","New",2023-10-12 14:19:00,2023-10-12 18:19:00,"MYWA443"
"549",2023-10-12,"15:14","432","MYWA",45.43096,-73.93836,"212","New",2023-10-12 15:14:00,2023-10-12 19:14:00,"MYWA432"
"550",2023-10-13,"08:06","101","HETH",45.42988,-73.94051,"210","New",2023-10-13 08:06:00,2023-10-13 12:06:00,"HETH101"
"551",2023-10-13,"08:37","102","HETH",45.4295,-73.93736,"228","New",2023-10-13 08:37:00,2023-10-13 12:37:00,"HETH102"
"552",2023-10-13,"08:41","96","HETH",45.42948,-73.93748,"215","New",2023-10-13 08:41:00,2023-10-13 12:41:00,"HETH96"
"553",2023-10-13,"08:47","100","HETH",45.42974,-73.93745,"244","New",2023-10-13 08:47:00,2023-10-13 12:47:00,"HETH100"
"554",2023-10-13,"09:35","443","MYWA",45.42875,-73.93427,"208","New",2023-10-13 09:35:00,2023-10-13 13:35:00,"MYWA443"
"555",2023-10-13,"10:00","97","HETH",45.43287,-73.93996,"206","New",2023-10-13 10:00:00,2023-10-13 14:00:00,"HETH97"
"556",2023-10-13,"10:12","442","MYWA",45.43385,-73.93754,"243","New",2023-10-13 10:12:00,2023-10-13 14:12:00,"MYWA442"
"557",2023-10-13,"10:54","440","MYWA",45.43203,-73.93641,"201","New",2023-10-13 10:54:00,2023-10-13 14:54:00,"MYWA440"
"558",2023-10-13,"12:35","71","BHVI",45.4351,-73.94328,"202","New",2023-10-13 12:35:00,2023-10-13 16:35:00,"BHVI71"
"559",2023-10-13,"13:25","95","HETH",45.4345,-73.94519,"219","New",2023-10-13 13:25:00,2023-10-13 17:25:00,"HETH95"
"560",2023-10-13,"14:06","93","HETH",45.431,-73.94237,"218","New",2023-10-13 14:06:00,2023-10-13 18:06:00,"HETH93"
"561",2023-10-14,"10:22","429","MYWA",45.42915,-73.93716,"202","New",2023-10-14 10:22:00,2023-10-14 14:22:00,"MYWA429"
"562",2023-10-14,"10:25","446","MYWA",45.43269,-73.93945,"207","New",2023-10-14 10:25:00,2023-10-14 14:25:00,"MYWA446"
"563",2023-10-14,"10:36","105","HETH",45.42908,-73.93778,"214","New",2023-10-14 10:36:00,2023-10-14 14:36:00,"HETH105"
"564",2023-10-14,"10:42","96","HETH",45.42935,-73.93732,"235","New",2023-10-14 10:42:00,2023-10-14 14:42:00,"HETH96"
"565",2023-10-14,"11:03","444","MYWA",45.43026,-73.93967,"205","New",2023-10-14 11:03:00,2023-10-14 15:03:00,"MYWA444"
"566",2023-10-14,"11:35","102","HETH",45.42957,-73.93938,"218","New",2023-10-14 11:35:00,2023-10-14 15:35:00,"HETH102"
"567",2023-10-14,"11:51","100","HETH",45.42945,-73.93931,"215","New",2023-10-14 11:51:00,2023-10-14 15:51:00,"HETH100"
"568",2023-10-15,"08:46","442","MYWA",45.43063,-73.93901,"218","New",2023-10-15 08:46:00,2023-10-15 12:46:00,"MYWA442"
"569",2023-10-15,"08:59","448","MYWA",45.43052,-73.93914,"205","New",2023-10-15 08:59:00,2023-10-15 12:59:00,"MYWA448"
"570",2023-10-15,"10:08","102","HETH",45.42955,-73.93739,"214","New",2023-10-15 10:08:00,2023-10-15 14:08:00,"HETH102"
"571",2023-10-15,"10:51","443","MYWA",45.42873,-73.9342,"215","New",2023-10-15 10:51:00,2023-10-15 14:51:00,"MYWA443"
"572",2023-10-15,"11:06","105","HETH",45.42915,-73.93796,"212","New",2023-10-15 11:06:00,2023-10-15 15:06:00,"HETH105"
"573",2023-10-15,"11:11","101","HETH",45.42905,-73.93803,"222","New",2023-10-15 11:11:00,2023-10-15 15:11:00,"HETH101"
"574",2023-10-15,"11:24","100","HETH",45.43029,-73.93952,"215","New",2023-10-15 11:24:00,2023-10-15 15:24:00,"HETH100"
"575",2023-10-15,"11:42","444","MYWA",45.43028,-73.93987,"202","New",2023-10-15 11:42:00,2023-10-15 15:42:00,"MYWA444"
"576",2023-10-16,"07:23","100","HETH",45.42969,-73.93756,"211","New",2023-10-16 07:23:00,2023-10-16 11:23:00,"HETH100"
"577",2023-10-16,"07:33","102","HETH",45.42949,-73.93729,"202","New",2023-10-16 07:33:00,2023-10-16 11:33:00,"HETH102"
"578",2023-10-16,"08:30","71","BHVI",45.43392,-73.9408,"201","New",2023-10-16 08:30:00,2023-10-16 12:30:00,"BHVI71"
"579",2023-10-16,"09:30","103","HETH",45.4301,-73.94016,"210","New",2023-10-16 09:30:00,2023-10-16 13:30:00,"HETH103"
"580",2023-10-16,"09:55","448","MYWA",45.4308,-73.93855,"201","New",2023-10-16 09:55:00,2023-10-16 13:55:00,"MYWA448"
"581",2023-10-16,"10:30","444","MYWA",45.42894,-73.93989,"231","New",2023-10-16 10:30:00,2023-10-16 14:30:00,"MYWA444"
"582",2023-10-16,"11:18","105","HETH",45.42787,-73.938,"232","New",2023-10-16 11:18:00,2023-10-16 15:18:00,"HETH105"
"583",2023-10-16,"11:41","101","HETH",45.42865,-73.93933,"205","New",2023-10-16 11:41:00,2023-10-16 15:41:00,"HETH101"
"584",2023-10-17,"10:46","102","HETH",45.42943,-73.93764,"204","New",2023-10-17 10:46:00,2023-10-17 14:46:00,"HETH102"
